"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge"
1,2020-01-02 01:30:51,2020-01-02 01:44:11,4,6.3,1,N,132,180,1,19.0,0.5,0.5,3.0,0.0,0.3,23.3,0.0
1,2020-01-02 01:38:56,2020-01-02 01:46:36,1,1.0,1,N,75,75,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0.0
2,2020-01-02 01:05:51,2020-01-02 01:12:02,1,1.28,1,N,100,68,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-02 01:07:14,2020-01-02 01:23:04,1,8.8,1,N,48,243,1,25.5,3.0,0.5,5.85,0.0,0.3,35.15,2.5
1,2020-01-02 01:39:41,2020-01-02 01:53:50,2,8.0,1,N,132,95,1,24.0,0.5,0.5,5.05,0.0,0.3,30.35,0.0
2,2020-01-02 01:09:05,2020-01-02 01:28:01,1,9.78,1,N,138,25,2,28.0,0.5,0.5,0.0,0.0,0.3,29.3,0.0
2,2020-01-02 01:30:50,2020-01-02 01:30:57,1,0.03,5,N,75,75,1,62.0,0.0,0.0,12.46,0.0,0.3,74.76,0.0
2,2020-01-02 01:08:57,2020-01-02 01:09:02,1,0.0,2,N,132,132,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,0.0
2,2020-01-02 01:09:18,2020-01-02 01:17:19,1,2.08,1,N,132,132,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
2,2020-01-02 01:40:24,2020-01-02 02:10:05,1,18.07,2,N,132,236,1,52.0,0.0,0.5,3.0,0.0,0.3,58.3,2.5
1,2020-01-02 01:40:42,2020-01-02 01:53:32,2,6.7,1,N,132,139,1,20.0,0.5,0.5,4.0,0.0,0.3,25.3,0.0
2,2020-01-02 01:01:04,2020-01-02 01:09:36,1,3.63,1,N,79,263,1,11.5,0.5,0.5,2.5,0.0,0.3,17.8,2.5
2,2020-01-02 01:44:34,2020-01-02 02:18:06,1,23.78,1,N,132,220,2,63.5,0.5,0.5,0.0,6.12,0.3,70.92,0.0
2,2020-01-02 00:55:44,2020-01-02 01:05:07,1,2.59,1,N,138,179,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,0.0
2,2020-01-02 01:19:35,2020-01-02 01:26:38,1,1.86,1,N,138,223,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
2,2020-01-02 01:51:00,2020-01-02 02:15:46,1,18.62,1,N,132,49,2,50.0,0.5,0.5,0.0,0.0,0.3,51.3,0.0
1,2020-01-02 01:36:13,2020-01-02 02:20:19,0,17.7,1,N,48,255,2,51.5,3.0,0.5,0.0,0.0,0.3,55.3,2.5
1,2020-01-02 01:15:27,2020-01-02 01:42:00,4,11.8,1,N,132,37,2,35.0,0.5,0.5,0.0,0.0,0.3,36.3,0.0
1,2020-01-02 01:10:09,2020-01-02 01:14:28,2,1.0,1,N,17,49,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
1,2020-01-02 01:40:26,2020-01-02 01:48:51,1,2.5,1,N,114,230,1,9.5,3.0,0.5,2.0,0.0,0.3,15.3,2.5
1,2020-01-02 01:50:47,2020-01-02 02:00:28,1,1.3,1,N,48,142,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
2,2020-01-02 01:22:49,2020-01-02 01:51:43,1,17.83,2,N,132,236,1,52.0,0.0,0.5,6.14,6.12,0.3,67.56,2.5
2,2020-01-02 01:04:45,2020-01-02 01:05:05,2,0.02,1,N,132,132,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
2,2020-01-02 01:05:35,2020-01-02 01:30:51,2,19.26,2,N,132,114,1,52.0,0.0,0.5,11.06,0.0,0.3,66.36,2.5
2,2020-01-02 01:33:52,2020-01-02 01:40:59,2,1.61,1,N,114,164,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-02 01:29:23,2020-01-02 01:46:21,1,10.67,1,N,132,191,1,30.0,0.5,0.5,0.0,0.0,0.3,31.3,0.0
2,2020-01-02 01:02:20,2020-01-02 01:23:43,5,15.14,1,N,132,112,1,41.0,0.5,0.5,10.58,0.0,0.3,52.88,0.0
2,2020-01-02 01:06:34,2020-01-02 01:32:45,2,13.89,1,N,132,155,1,39.5,0.5,0.5,8.16,0.0,0.3,48.96,0.0
1,2020-01-02 01:05:50,2020-01-02 01:33:58,4,17.7,2,N,132,186,2,52.0,2.5,0.5,0.0,6.12,0.3,61.42,2.5
2,2020-01-02 01:07:28,2020-01-02 01:16:50,1,2.0,1,N,113,4,1,9.0,0.5,0.5,3.2,0.0,0.3,16.0,2.5
2,2020-01-02 01:07:34,2020-01-02 01:42:12,1,19.88,1,N,132,181,1,54.5,0.5,0.5,10.0,0.0,0.3,65.8,0.0
2,2020-01-02 01:02:57,2020-01-02 01:12:08,1,4.64,1,N,132,216,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,0.0
1,2020-01-02 01:59:59,2020-01-02 02:04:19,1,1.2,1,N,141,229,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
2,2020-01-02 01:26:17,2020-01-02 01:53:18,1,18.35,2,N,132,107,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 01:22:32,2020-01-02 01:36:10,1,3.25,1,N,114,161,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
1,2020-01-02 01:11:17,2020-01-02 01:26:11,1,10.9,1,N,132,92,1,30.5,0.5,0.5,6.35,0.0,0.3,38.15,0.0
1,2020-01-02 01:56:20,2020-01-02 02:24:45,1,9.0,1,N,68,61,2,29.5,3.0,0.5,0.0,0.0,0.3,33.3,2.5
2,2020-01-02 01:00:36,2020-01-02 01:26:45,1,19.64,1,N,132,255,1,52.0,0.5,0.5,8.0,0.0,0.3,61.3,0.0
2,2020-01-02 01:31:34,2020-01-02 01:36:59,1,2.04,2,N,146,229,2,52.0,0.0,0.5,0.0,0.0,0.3,55.3,2.5
1,2020-01-02 01:37:26,2020-01-02 01:37:35,1,1.0,5,N,68,68,1,69.42,0.0,0.0,7.0,0.0,0.3,76.72,0.0
2,2020-01-02 01:31:07,2020-01-02 01:40:06,1,1.73,1,N,114,231,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-02 01:15:38,2020-01-02 01:15:57,1,0.02,1,N,132,132,3,-2.5,-0.5,-0.5,0.0,0.0,-0.3,-3.8,0.0
2,2020-01-02 01:15:38,2020-01-02 01:15:57,1,0.02,1,N,132,132,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
2,2020-01-02 01:57:42,2020-01-02 02:00:04,1,0.47,5,N,43,238,1,60.0,0.0,0.5,12.66,0.0,0.3,75.96,2.5
2,2020-01-02 01:47:49,2020-01-02 01:47:59,1,0.02,1,N,132,132,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
2,2020-01-02 01:46:44,2020-01-02 02:11:42,1,18.2,1,N,132,80,1,48.5,0.5,0.5,12.45,0.0,0.3,62.25,0.0
1,2020-01-02 01:12:48,2020-01-02 01:44:27,1,23.0,1,N,132,257,1,61.5,0.5,0.5,15.65,0.0,0.3,78.45,0.0
2,2020-01-02 01:06:14,2020-01-02 01:30:16,1,10.28,1,N,132,37,1,30.5,0.5,0.5,6.36,0.0,0.3,38.16,0.0
1,2020-01-02 01:32:07,2020-01-02 01:43:05,1,3.9,1,N,141,179,3,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-02 01:06:56,2020-01-02 01:24:58,1,10.5,1,N,132,39,1,30.0,0.5,0.5,3.0,0.0,0.3,34.3,0.0
1,2020-01-02 01:03:48,2020-01-02 01:05:54,1,0.1,1,N,68,68,2,3.5,3.0,0.5,0.0,0.0,0.3,7.3,2.5
2,2020-01-02 02:27:37,2020-01-02 02:37:22,1,2.49,1,N,146,223,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0.0
1,2020-01-02 02:50:18,2020-01-02 03:21:15,5,18.7,2,N,132,116,1,52.0,0.0,0.5,11.78,6.12,0.3,70.7,0.0
1,2020-01-02 02:34:46,2020-01-02 03:03:51,1,4.9,1,N,114,229,1,21.5,3.0,0.5,2.0,0.0,0.3,27.3,2.5
1,2020-01-02 02:05:56,2020-01-02 02:22:08,1,6.5,1,N,45,238,1,20.0,3.0,0.5,4.75,0.0,0.3,28.55,2.5
2,2020-01-02 02:35:55,2020-01-02 02:48:46,1,1.55,1,N,48,68,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
1,2020-01-02 02:12:05,2020-01-02 02:42:49,1,18.5,2,N,132,246,1,52.0,2.5,0.5,21.0,0.0,0.3,76.3,2.5
2,2020-01-02 02:09:12,2020-01-02 02:12:13,3,0.86,1,N,107,233,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-02 02:26:06,2020-01-02 02:55:59,1,17.8,2,Y,132,229,1,52.0,2.5,0.5,8.0,0.0,0.3,63.3,2.5
2,2020-01-02 02:15:21,2020-01-02 02:29:20,1,3.95,1,N,141,246,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
1,2020-01-02 02:47:16,2020-01-02 02:51:31,1,1.0,1,N,144,232,1,5.5,3.0,0.5,2.3,0.0,0.3,11.6,2.5
1,2020-01-02 02:39:55,2020-01-02 02:57:50,1,7.4,1,N,132,131,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,0.0
2,2020-01-02 02:10:01,2020-01-02 02:13:16,3,1.18,1,N,142,238,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-02 02:35:47,2020-01-02 02:43:01,2,1.38,1,N,74,41,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
2,2020-01-02 02:44:51,2020-01-02 02:53:03,3,1.44,1,N,41,116,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
2,2020-01-02 02:10:11,2020-01-02 02:35:34,1,19.35,2,N,132,224,1,52.0,0.0,0.5,11.06,0.0,0.3,66.36,2.5
2,2020-01-02 02:20:01,2020-01-02 02:33:10,1,5.61,1,N,48,116,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
2,2020-01-02 02:06:27,2020-01-02 02:32:18,1,17.66,2,N,132,107,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
1,2020-01-02 02:51:37,2020-01-02 03:14:20,1,18.2,2,N,132,116,1,52.0,0.0,0.5,11.75,6.12,0.3,70.67,0.0
2,2020-01-02 02:16:59,2020-01-02 02:24:38,1,2.48,1,N,141,107,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-02 02:36:23,2020-01-02 02:46:34,2,2.4,1,N,68,48,1,10.0,3.0,0.5,2.2,0.0,0.3,16.0,2.5
1,2020-01-02 02:21:31,2020-01-02 02:31:01,1,1.3,1,N,7,146,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
2,2020-01-02 02:00:04,2020-01-02 02:18:36,3,5.53,1,N,114,146,2,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
2,2020-01-02 02:25:12,2020-01-02 02:38:05,1,9.3,1,N,132,196,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,0.0
2,2020-01-02 02:22:13,2020-01-02 02:29:17,1,2.32,1,N,48,238,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-02 02:14:39,2020-01-02 02:18:36,2,0.8,1,N,24,151,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
1,2020-01-02 02:13:53,2020-01-02 02:21:59,1,2.6,1,N,7,129,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0.0
1,2020-01-02 02:12:04,2020-01-02 02:20:42,4,1.4,1,N,79,45,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1,2020-01-02 02:45:45,2020-01-02 02:54:22,2,1.9,1,N,90,48,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1,2020-01-02 02:10:28,2020-01-02 02:25:15,1,4.9,1,N,100,74,2,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
2,2020-01-02 02:26:46,2020-01-02 02:45:32,3,8.78,1,N,132,35,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,0.0
2,2020-01-02 02:15:32,2020-01-02 02:24:24,2,1.1,1,N,50,48,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-02 02:25:22,2020-01-02 02:29:15,2,0.66,1,N,48,50,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-02 02:43:44,2020-01-02 02:49:23,3,1.9,1,N,143,24,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-02 02:54:23,2020-01-02 02:59:38,2,1.18,1,N,107,114,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-02 02:07:08,2020-01-02 02:20:05,1,7.21,1,N,48,244,1,21.0,0.5,0.5,3.0,0.0,0.3,27.8,2.5
2,2020-01-02 02:24:47,2020-01-02 02:36:21,5,2.59,1,N,79,233,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
1,2020-01-02 02:25:39,2020-01-02 02:32:11,1,1.0,1,N,42,152,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
2,2020-01-02 02:10:43,2020-01-02 02:23:56,1,5.58,1,N,132,203,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8,0.0
1,2020-01-02 02:14:30,2020-01-02 02:33:02,1,5.1,1,N,79,239,2,17.5,3.0,0.5,0.0,0.0,0.3,21.3,2.5
1,2020-01-02 02:22:29,2020-01-02 02:27:22,2,0.9,1,N,88,209,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
1,2020-01-02 02:13:50,2020-01-02 02:18:52,2,1.8,1,N,48,234,1,7.0,3.0,0.5,2.0,0.0,0.3,12.8,2.5
2,2020-01-02 02:08:57,2020-01-02 02:30:33,1,6.22,1,N,79,36,1,21.5,0.5,0.5,5.06,0.0,0.3,30.36,2.5
1,2020-01-02 02:56:41,2020-01-02 02:56:59,1,0.1,1,N,132,132,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
1,2020-01-02 02:57:31,2020-01-02 03:26:23,1,18.3,2,N,132,50,1,52.0,2.5,0.5,12.25,6.12,0.3,73.67,2.5
2,2020-01-02 02:04:29,2020-01-02 02:13:02,1,2.14,1,N,142,233,1,8.5,0.5,0.5,1.0,0.0,0.3,13.3,2.5
1,2020-01-02 02:39:51,2020-01-02 03:09:14,1,16.8,2,N,132,237,1,52.0,2.5,0.5,8.0,0.0,0.3,63.3,2.5
1,2020-01-02 02:18:27,2020-01-02 02:26:09,1,3.3,1,N,141,79,1,10.5,3.0,0.5,3.55,0.0,0.3,17.85,2.5
2,2020-01-02 02:40:43,2020-01-02 02:55:53,1,7.07,1,N,100,244,1,21.0,0.5,0.5,4.96,0.0,0.3,29.76,2.5
2,2020-01-02 01:58:23,2020-01-02 02:02:33,1,0.76,1,N,114,211,1,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
2,2020-01-02 02:31:43,2020-01-02 02:44:05,2,2.19,1,N,141,239,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2020-01-02 02:47:37,2020-01-02 03:16:44,2,22.12,1,N,132,181,1,58.5,0.5,0.5,11.96,0.0,0.3,71.76,0.0
1,2020-01-02 02:49:57,2020-01-02 03:02:20,1,3.9,1,N,79,189,2,14.0,3.0,0.5,0.0,0.0,0.3,17.8,2.5
2,2020-01-02 02:36:53,2020-01-02 02:41:57,1,2.12,1,N,148,256,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-02 01:58:34,2020-01-02 02:06:49,6,1.94,1,N,113,161,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-02 02:50:49,2020-01-02 02:55:35,4,1.65,1,N,79,232,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 02:13:35,2020-01-02 02:15:40,1,0.8,1,N,141,162,1,4.0,0.5,0.5,1.0,0.0,0.3,8.8,2.5
2,2020-01-02 02:31:29,2020-01-02 02:48:14,2,4.48,1,N,144,163,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
1,2020-01-02 02:04:29,2020-01-02 02:07:19,1,0.7,1,N,141,262,1,4.5,3.0,0.5,2.05,0.0,0.3,10.35,2.5
1,2020-01-02 02:50:52,2020-01-02 03:12:06,1,9.8,1,N,107,244,2,29.0,3.0,0.5,0.0,0.0,0.3,32.8,2.5
2,2020-01-02 02:09:19,2020-01-02 02:18:16,1,1.38,1,N,24,75,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
2,2020-01-02 02:05:56,2020-01-02 02:08:01,1,0.5,1,N,142,239,1,3.5,0.5,0.5,1.82,0.0,0.3,9.12,2.5
2,2020-01-02 02:43:36,2020-01-02 02:55:00,1,2.15,1,N,68,107,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-02 02:49:44,2020-01-02 02:57:18,1,1.9,1,N,75,42,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
1,2020-01-02 02:35:02,2020-01-02 02:47:11,1,2.9,1,N,48,24,2,12.0,3.0,0.5,0.0,0.0,0.3,15.8,2.5
2,2020-01-02 02:14:57,2020-01-02 02:47:49,1,8.65,1,N,68,37,1,30.0,0.5,0.5,6.76,0.0,0.3,40.56,2.5
2,2020-01-02 02:04:00,2020-01-02 02:12:31,1,2.74,1,N,79,229,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
1,2020-01-02 02:12:59,2020-01-02 02:30:30,1,3.2,1,N,48,79,1,14.0,3.0,0.5,2.67,0.0,0.3,20.47,2.5
2,2020-01-02 02:56:11,2020-01-02 03:16:43,4,17.77,2,N,132,148,1,52.0,0.0,0.5,5.0,0.0,0.3,60.3,2.5
2,2020-01-02 02:14:42,2020-01-02 02:19:37,1,1.35,1,N,137,79,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-02 02:29:54,2020-01-02 02:38:36,1,1.97,1,N,79,90,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-02 02:32:02,2020-01-02 02:50:34,5,5.91,1,N,68,42,1,19.5,0.5,0.5,0.0,0.0,0.3,23.3,2.5
2,2020-01-02 02:51:03,2020-01-02 03:03:33,2,4.11,1,N,137,217,2,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
2,2020-01-02 02:20:51,2020-01-02 02:26:16,1,1.2,1,N,79,234,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-02 02:04:10,2020-01-02 02:32:27,2,9.1,1,N,68,69,2,30.0,3.0,0.5,0.0,0.0,0.3,33.8,2.5
1,2020-01-02 02:45:25,2020-01-02 02:47:35,1,0.9,1,N,74,263,1,4.5,3.0,0.5,3.0,0.0,0.3,11.3,2.5
2,2020-01-02 02:33:50,2020-01-02 02:40:03,2,1.24,1,N,48,163,1,6.5,0.5,0.5,2.0,0.0,0.3,12.3,2.5
2,2020-01-02 02:25:34,2020-01-02 02:30:00,1,0.81,1,N,68,158,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 02:42:26,2020-01-02 02:51:45,1,2.75,1,N,114,48,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-02 02:42:24,2020-01-02 03:08:31,1,20.38,1,N,132,33,2,54.5,0.5,0.5,0.0,0.0,0.3,55.8,0.0
2,2020-01-02 02:32:33,2020-01-02 02:38:30,1,1.27,1,N,114,79,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-02 02:04:47,2020-01-02 02:07:29,3,1.24,1,N,142,238,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-02 02:13:30,2020-01-02 02:16:00,4,1.12,1,N,142,238,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
1,2020-01-02 02:06:50,2020-01-02 02:19:39,1,6.4,1,Y,48,244,1,19.5,3.0,0.5,5.8,0.0,0.3,29.1,2.5
1,2020-01-02 02:26:00,2020-01-02 02:42:20,2,3.0,1,N,116,75,3,14.0,0.5,0.5,0.0,0.0,0.3,15.3,0.0
1,2020-01-02 02:26:02,2020-01-02 02:37:23,1,2.1,1,N,90,148,2,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1,2020-01-02 02:14:11,2020-01-02 02:19:29,1,0.8,1,N,79,4,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
2,2020-01-02 02:43:55,2020-01-02 02:47:28,1,0.9,1,N,142,50,1,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5
2,2020-01-02 02:09:01,2020-01-02 02:39:13,1,20.59,2,N,132,238,1,52.0,0.0,0.5,11.78,6.12,0.3,70.7,0.0
2,2020-01-02 02:53:19,2020-01-02 03:32:02,2,14.74,1,N,92,229,2,45.5,0.5,0.5,0.0,0.0,0.3,49.3,2.5
2,2020-01-02 02:22:12,2020-01-02 02:28:21,1,1.36,1,N,43,100,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 02:38:18,2020-01-02 02:59:53,1,14.05,1,N,132,7,1,39.0,0.5,0.5,6.0,0.0,0.3,46.3,0.0
1,2020-01-02 02:42:05,2020-01-02 02:46:27,1,0.8,1,N,48,230,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 02:29:37,2020-01-02 02:43:57,1,5.17,1,N,90,41,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
2,2020-01-02 02:55:16,2020-01-02 03:15:13,1,9.71,1,N,141,95,2,28.5,0.5,0.5,0.0,0.0,0.3,32.3,2.5
2,2020-01-02 02:33:16,2020-01-02 02:40:45,1,1.4,1,N,106,195,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
1,2020-01-02 02:07:45,2020-01-02 02:20:39,1,3.9,1,N,48,41,1,13.5,3.0,0.5,4.3,0.0,0.3,21.6,2.5
1,2020-01-02 02:43:06,2020-01-02 02:54:31,1,2.9,1,N,48,107,1,11.0,3.0,0.5,3.7,0.0,0.3,18.5,2.5
2,2020-01-02 02:19:50,2020-01-02 02:26:08,1,1.51,1,N,100,233,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 02:52:10,2020-01-02 02:54:51,1,1.2,1,N,125,113,1,5.5,0.5,0.5,2.32,0.0,0.3,11.62,2.5
2,2020-01-02 02:24:21,2020-01-02 02:27:38,1,0.47,1,N,114,148,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-02 02:03:31,2020-01-02 02:22:59,1,8.16,1,N,142,87,1,25.5,0.5,0.5,5.0,0.0,0.3,34.3,2.5
1,2020-01-02 02:01:10,2020-01-02 02:05:33,2,0.7,1,N,79,114,1,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 02:52:01,2020-01-02 03:04:42,2,6.15,1,N,132,134,1,19.0,0.5,0.5,4.06,0.0,0.3,24.36,0.0
1,2020-01-02 02:56:58,2020-01-02 03:04:40,1,1.4,1,N,68,107,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
2,2020-01-02 02:03:04,2020-01-02 02:17:03,2,3.47,1,N,75,116,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,0.0
2,2020-01-02 02:24:39,2020-01-02 02:48:25,1,1.22,1,N,90,90,2,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
2,2020-01-02 02:56:49,2020-01-02 03:34:23,1,5.1,1,N,68,230,2,25.5,0.5,0.5,0.0,0.0,0.3,29.3,2.5
2,2020-01-02 02:03:44,2020-01-02 02:16:25,1,6.9,1,N,142,244,4,-20.5,-0.5,-0.5,4.86,0.0,-0.3,-19.44,-2.5
2,2020-01-02 02:03:44,2020-01-02 02:16:25,1,6.9,1,N,142,244,2,20.5,0.5,0.5,0.0,0.0,0.3,24.3,2.5
2,2020-01-02 02:55:53,2020-01-02 03:08:42,1,5.15,1,N,7,164,2,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
2,2020-01-02 01:57:41,2020-01-02 02:09:34,1,2.79,1,N,107,231,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
1,2020-01-02 02:10:52,2020-01-02 02:21:52,1,3.7,1,N,88,186,2,12.5,3.0,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-02 02:25:18,2020-01-02 02:52:58,2,16.66,2,N,132,142,1,52.0,0.0,0.5,11.06,0.0,0.3,66.36,2.5
2,2020-01-02 02:15:46,2020-01-02 02:26:25,1,3.59,1,N,79,52,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-02 02:44:15,2020-01-02 03:00:17,1,6.3,1,N,114,7,1,19.0,0.5,0.5,4.0,0.0,0.3,26.8,2.5
2,2020-01-02 02:04:02,2020-01-02 02:24:25,4,4.36,1,N,114,25,1,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
2,2020-01-02 02:35:50,2020-01-02 02:57:52,2,5.41,1,N,144,262,1,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
2,2020-01-02 02:28:01,2020-01-02 02:53:19,3,6.58,1,N,48,97,1,22.5,0.5,0.5,5.26,0.0,0.3,31.56,2.5
1,2020-01-02 02:17:31,2020-01-02 02:21:04,1,0.6,1,N,137,233,3,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-02 02:29:54,2020-01-02 02:57:58,3,7.5,1,N,50,129,2,25.5,3.0,0.5,0.0,0.0,0.3,29.3,2.5
2,2020-01-02 02:26:52,2020-01-02 02:29:38,3,0.51,1,N,48,48,1,4.0,0.5,0.5,2.34,0.0,0.3,10.14,2.5
2,2020-01-02 02:43:58,2020-01-02 02:56:48,1,3.03,1,N,48,79,1,11.5,0.5,0.5,1.08,0.0,0.3,16.38,2.5
2,2020-01-02 02:16:25,2020-01-02 02:21:26,2,2.07,1,N,137,141,1,7.5,0.5,0.5,2.2,0.0,0.3,13.5,2.5
2,2020-01-02 02:55:09,2020-01-02 03:11:00,2,4.44,1,N,79,17,2,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
2,2020-01-02 02:38:18,2020-01-02 02:41:32,1,0.49,1,N,50,48,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-02 02:56:57,2020-01-02 03:13:34,1,5.53,1,N,48,107,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
1,2020-01-02 02:57:25,2020-01-02 03:00:26,2,0.7,1,N,142,143,1,4.5,3.0,0.5,2.45,0.0,0.3,10.75,2.5
2,2020-01-02 02:34:28,2020-01-02 02:46:12,2,4.69,1,N,129,92,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,0.0
1,2020-01-02 02:44:32,2020-01-02 02:55:41,2,2.3,1,N,142,233,2,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
2,2020-01-02 02:11:57,2020-01-02 02:27:21,1,2.5,1,N,114,68,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-02 01:20:33,2020-01-02 01:28:45,1,2.2,1,N,68,170,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
